start,end,span_days,net_target_change_pp,decreases,files
2025-05-20,2025-05-27,7.0,0.045955181121826394,2,hmi.m_45s.2025.05.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.27_00_01_30_TAI.magnetogram_processed.npy
2025-05-24,2025-05-28,4.0,0.012826919555664062,2,hmi.m_45s.2025.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.28_00_01_30_TAI.magnetogram_processed.npy
2025-05-25,2025-05-31,6.0,0.16146302223205566,1,hmi.m_45s.2025.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.31_00_01_30_TAI.magnetogram_processed.npy
2025-05-26,2025-06-01,6.0,0.13451576232910156,2,hmi.m_45s.2025.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.01_00_01_30_TAI.magnetogram_processed.npy
2025-05-27,2025-06-02,6.0,0.07302761077880837,2,hmi.m_45s.2025.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.02_00_01_30_TAI.magnetogram_processed.npy
2025-05-28,2025-06-03,6.0,0.009518861770629883,3,hmi.m_45s.2025.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.03_00_01_30_TAI.magnetogram_processed.npy
2025-05-31,2025-06-04,4.0,-0.19342899322509766,4,hmi.m_45s.2025.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.04_00_01_30_TAI.magnetogram_processed.npy
2025-06-01,2025-06-05,4.0,-0.23069977760314941,4,hmi.m_45s.2025.06.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.05_00_01_30_TAI.magnetogram_processed.npy
2025-06-02,2025-06-06,4.0,-0.1745760440826416,4,hmi.m_45s.2025.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.06_00_01_30_TAI.magnetogram_processed.npy
2025-06-03,2025-06-10,7.0,-0.054383277893066406,3,hmi.m_45s.2025.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.10_00_01_30_TAI.magnetogram_processed.npy
2025-06-04,2025-06-11,7.0,0.03860592842102051,2,hmi.m_45s.2025.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.11_00_01_30_TAI.magnetogram_processed.npy
2025-06-05,2025-06-12,7.0,0.11150240898132324,1,hmi.m_45s.2025.06.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.12_00_01_30_TAI.magnetogram_processed.npy
2025-06-06,2025-06-13,7.0,0.10543465614318848,1,hmi.m_45s.2025.06.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.13_00_01_30_TAI.magnetogram_processed.npy
2025-06-10,2025-06-14,4.0,0.04723668098449707,1,hmi.m_45s.2025.06.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.06.14_00_01_30_TAI.magnetogram_processed.npy
2025-07-20,2025-07-27,7.0,0.07243156433105469,3,hmi.m_45s.2025.07.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.27_00_01_30_TAI.magnetogram_processed.npy
2025-07-21,2025-07-28,7.0,0.09728074073791504,3,hmi.m_45s.2025.07.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.28_00_01_30_TAI.magnetogram_processed.npy
2025-07-22,2025-08-01,10.0,0.09648799896240212,3,hmi.m_45s.2025.07.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.01_00_01_30_TAI.magnetogram_processed.npy
2025-07-27,2025-08-04,8.0,-0.11740326881408691,4,hmi.m_45s.2025.07.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.07.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.04_00_01_30_TAI.magnetogram_processed.npy
2025-07-28,2025-08-05,8.0,-0.09492635726928711,3,hmi.m_45s.2025.07.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.05_00_01_30_TAI.magnetogram_processed.npy
2025-08-01,2025-08-07,6.0,-0.06968975067138694,3,hmi.m_45s.2025.08.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.07_00_01_30_TAI.magnetogram_processed.npy
2025-08-03,2025-08-09,6.0,-0.06618499755859375,3,hmi.m_45s.2025.08.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.09_00_01_30_TAI.magnetogram_processed.npy
2025-08-04,2025-08-11,7.0,-0.019538402557373047,2,hmi.m_45s.2025.08.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.11_00_01_30_TAI.magnetogram_processed.npy
2025-08-05,2025-08-12,7.0,-0.0031948089599611595,2,hmi.m_45s.2025.08.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.12_00_01_30_TAI.magnetogram_processed.npy
2025-08-07,2025-08-13,6.0,0.03378987312316917,1,hmi.m_45s.2025.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.13_00_01_30_TAI.magnetogram_processed.npy
2025-08-09,2025-08-18,9.0,-0.1666724681854248,1,hmi.m_45s.2025.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.18_00_01_30_TAI.magnetogram_processed.npy
2025-08-11,2025-08-19,8.0,-0.2147674560546875,2,hmi.m_45s.2025.08.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.19_00_01_30_TAI.magnetogram_processed.npy
2025-08-12,2025-08-21,9.0,-0.2275526523590088,2,hmi.m_45s.2025.08.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.21_00_01_30_TAI.magnetogram_processed.npy
2025-08-13,2025-08-22,9.0,-0.2451002597808838,2,hmi.m_45s.2025.08.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.22_00_01_30_TAI.magnetogram_processed.npy
2025-08-18,2025-08-23,5.0,0.015813112258911133,1,hmi.m_45s.2025.08.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.23_00_01_30_TAI.magnetogram_processed.npy
2025-08-19,2025-08-24,5.0,0.10719895362854004,0,hmi.m_45s.2025.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.24_00_01_30_TAI.magnetogram_processed.npy
2025-08-21,2025-08-27,6.0,0.4560649394989016,0,hmi.m_45s.2025.08.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.27_00_01_30_TAI.magnetogram_processed.npy
2025-08-22,2025-08-31,9.0,0.7054746150970459,0,hmi.m_45s.2025.08.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.31_00_01_30_TAI.magnetogram_processed.npy
2025-08-23,2025-09-01,9.0,0.6124734878540039,1,hmi.m_45s.2025.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.01_00_01_30_TAI.magnetogram_processed.npy
2025-08-24,2025-09-02,9.0,0.4143834114074707,2,hmi.m_45s.2025.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.02_00_01_30_TAI.magnetogram_processed.npy
2025-08-27,2025-09-04,8.0,-0.1137077808380127,3,hmi.m_45s.2025.08.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.08.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.04_00_01_30_TAI.magnetogram_processed.npy
2025-08-31,2025-09-06,6.0,-0.568997859954834,4,hmi.m_45s.2025.08.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.06_00_01_30_TAI.magnetogram_processed.npy
2025-09-01,2025-09-09,8.0,-0.5424559116363528,4,hmi.m_45s.2025.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.09_00_01_30_TAI.magnetogram_processed.npy
2025-09-02,2025-09-11,9.0,-0.5730867385864258,4,hmi.m_45s.2025.09.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.11_00_01_30_TAI.magnetogram_processed.npy
2025-09-04,2025-09-12,8.0,-0.46083927154540993,4,hmi.m_45s.2025.09.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.12_00_01_30_TAI.magnetogram_processed.npy
2025-09-06,2025-09-13,7.0,-0.28913021087646484,4,hmi.m_45s.2025.09.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.13_00_01_30_TAI.magnetogram_processed.npy
2025-09-09,2025-09-14,5.0,-0.24904608726501443,4,hmi.m_45s.2025.09.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.14_00_01_30_TAI.magnetogram_processed.npy
2025-09-11,2025-09-15,4.0,-0.02619028091430664,3,hmi.m_45s.2025.09.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.15_00_01_30_TAI.magnetogram_processed.npy
2025-09-12,2025-09-16,4.0,0.08138418197631814,2,hmi.m_45s.2025.09.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.16_00_01_30_TAI.magnetogram_processed.npy
2025-09-13,2025-09-18,5.0,0.37314295768737793,1,hmi.m_45s.2025.09.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.18_00_01_30_TAI.magnetogram_processed.npy
2025-09-26,2025-10-03,7.0,-0.004106760025024414,1,hmi.m_45s.2025.09.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.09.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.03_00_01_30_TAI.magnetogram_processed.npy
2025-09-30,2025-10-04,4.0,0.028574466705322266,1,hmi.m_45s.2025.09.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.04_00_01_30_TAI.magnetogram_processed.npy
2025-10-01,2025-10-07,6.0,-0.05332827568054199,2,hmi.m_45s.2025.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.07_00_01_30_TAI.magnetogram_processed.npy
2025-10-02,2025-10-09,7.0,-0.5209684371948242,3,hmi.m_45s.2025.10.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.09_00_01_30_TAI.magnetogram_processed.npy
2025-10-03,2025-10-11,8.0,-0.5228817462921143,3,hmi.m_45s.2025.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.11_00_01_30_TAI.magnetogram_processed.npy
2025-10-04,2025-10-12,8.0,-0.4919588565826416,3,hmi.m_45s.2025.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.12_00_01_30_TAI.magnetogram_processed.npy
2025-10-07,2025-10-14,7.0,-0.050890445709228516,2,hmi.m_45s.2025.10.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.14_00_01_30_TAI.magnetogram_processed.npy
2025-10-09,2025-10-15,6.0,0.4779040813446045,1,hmi.m_45s.2025.10.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.15_00_01_30_TAI.magnetogram_processed.npy
2025-10-11,2025-10-16,5.0,0.4414498805999756,1,hmi.m_45s.2025.10.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.16_00_01_30_TAI.magnetogram_processed.npy
2025-10-12,2025-10-17,5.0,0.32384395599365234,2,hmi.m_45s.2025.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.17_00_01_30_TAI.magnetogram_processed.npy
2025-10-14,2025-10-18,4.0,-0.17623305320739768,3,hmi.m_45s.2025.10.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.18_00_01_30_TAI.magnetogram_processed.npy
2025-10-15,2025-10-20,5.0,-0.32342076301574707,4,hmi.m_45s.2025.10.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.20_00_01_30_TAI.magnetogram_processed.npy
2025-10-16,2025-10-22,6.0,-0.25653839111328125,4,hmi.m_45s.2025.10.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.22_00_01_30_TAI.magnetogram_processed.npy
2025-10-17,2025-10-23,6.0,-0.1659810543060305,3,hmi.m_45s.2025.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.23_00_01_30_TAI.magnetogram_processed.npy
2025-10-18,2025-10-27,9.0,-0.03590583801269531,2,hmi.m_45s.2025.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.27_00_01_30_TAI.magnetogram_processed.npy
2025-10-20,2025-10-28,8.0,0.03286600112915039,2,hmi.m_45s.2025.10.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.28_00_01_30_TAI.magnetogram_processed.npy
2025-10-22,2025-10-29,7.0,0.02410411834716797,2,hmi.m_45s.2025.10.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.29_00_01_30_TAI.magnetogram_processed.npy
2025-10-27,2025-11-05,9.0,-0.10942220687866189,3,hmi.m_45s.2025.10.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.10.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.11.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.11.05_00_01_30_TAI.magnetogram_processed.npy
2025-11-03,2025-11-13,10.0,0.43581724166870117,1,hmi.m_45s.2025.11.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.11.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.11.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.11.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2025.11.13_00_01_30_TAI.magnetogram_processed.npy
